original tokens,,edited tokens,deleted tokens,added tokens,replaced tokens,sentences,paragraphs,punctuations,word_punctuation,character names,place names,special words
halfway,,exams,,,,,,,,,,
through,,.,,,,EOS_1,,,,,,
my,,I,,,,BOS_2,,,,,,
Transfiguration,,woke,,,,,,,,,,
notes,,up,,,,,,,,,,
before,,last,,,,,,,,,,
I,,night,,,,,,,,,,
remembered,,and,,,,,,,,,,
we,,was,,,,,,,,,,
’,,halfway,,,,,,,,,,
d,,through,,,,,,,,,,
done,,my,,,,,,,,,,
that,,Transfiguration,,,,,,,,,,
one,,notes,,,,,,,,,,
.”,,before,,,,,,,,,,
Harry,,I,,,,,,,,,,
was,,remembered,,,,,,,,,,
quite,,we’d,,,we,,,,,,,
sure,,,’,,,,,,,,,
the,,,d,,,,,,,,,
unsettled,,done,,,,,,,,,,
feeling,,that,,,,,,,,,,
didn,,one,,,,,,,,,,
’,,.,,,.”,,,,,,,
t,,”,,add,,EOS_2/EOS,,,,,,
have,,Harry,,,,BOS,,,,,,
anything,,was,,,,,,,,,,
to,,quite,,,,,,,,,,
do,,sure,,,,,,,,,,
with,,the,,,,,,,,,,
work,,unsettled,,,,,,,,,,
",",,feeling,,,,,,,,,,
though,,didn’t,,,didn,,,,,,,
.,,,’,,,,,,,,,
He,,,t,,,,,,,,,
watched,,have,,,,,,,,,,
an,,anything,,,,,,,,,,
owl,,to,,,,,,,,,,
flutter,,do,,,,,,,,,,
toward,,with,,,,,,,,,,
the,,work,,,,,,,,,,
school,,",",,,,,,,,,,
across,,though,,,,,,,,,,
the,,.,,,,EOS,,,,,,
bright,,He,,,,BOS,,,,,,
blue,,watched,,,,,,,,,,
sky,,an,,,,,,,,,,
",",,owl,,,,,,,,,,
a,,flutter,,,,,,,,,,
note,,toward,,,,,,,,,,
clamped,,the,,,,,,,,,,
in,,school,,,,,,,,,,
its,,across,,,,,,,,,,
mouth,,the,,,,,,,,,,
.,,bright,,,,,,,,,,
Hagrid,,blue,,,,,,,,,,
was,,sky,,,,,,,,,,
the,,",",,,,,,,,,,
only,,a,,,,,,,,,,
one,,note,,,,,,,,,,
who,,clamped,,,,,,,,,,
ever,,in,,,,,,,,,,
sent,,its,,,,,,,,,,
him,,mouth,,,,,,,,,,
letters,,.,,,,EOS,,,,,,
.,,Hagrid,,,,BOS,,,,,,
Hagrid,,was,,,,,,,,,,
would,,the,,,,,,,,,,
never,,only,,,,,,,,,,
betray,,one,,,,,,,,,,
Dumbledore,,who,,,,,,,,,,
.,,ever,,,,,,,,,,
Hagrid,,sent,,,,,,,,,,
would,,him,,,,,,,,,,
never,,letters,,,,,,,,,,
tell,,.,,,,EOS,,,,,,
anyone,,Hagrid,,,,BOS,,,,,,
how,,would,,,,,,,,,,
to,,never,,,,,,,,,,
get,,betray,,,,,,,,,,
past,,Dumbledore,,,,,,,,,,
Fluffy,,.,,,,EOS,,,,,,
.,,Hagrid,,,,BOS,,,,,,
.,,would,,,,,,,,,,
.,,never,,,,,,,,,,
never,,tell,,,,,,,,,,
.,,anyone,,,,,,,,,,
.,,how,,,,,,,,,,
.,,to,,,,,,,,,,
but,,get,,,,,,,,,,
.,,past,,,,,,,,,,
.,,Fluffy,,,,,,,,,,
.,,.,,,,,,,,,,
Harry,,.,,,,,,,,,,
suddenly,,.,,,,,,,,,,
jumped,,never,,,,,,,,,,
to,,.,,,,,,,,,,
his,,.,,,,,,,,,,
feet,,.,,,,,,,,,,
.,,but,,,,,,,,,,
“,,.,,,,,,,,,,
Where,,.,,,,,,,,,,
’,,.,,,,EOS,,,,,,
re,,Harry,,,,BOS,,,,,,
you,,suddenly,,,,,,,,,,
going,,jumped,,,,,,,,,,
?”,,to,,,,,,,,,,
said,,his,,,,,,,,,,
Ron,,feet,,,,,,,,,,
sleepily,,.,,,,EOS,,,,,,
.,,“,,,,BOS,,,,,,
“,,Where’re,,,Where,,,,,,,
I,,,’,,,,,,,,,
’,,,re,,,,,,,,,
ve,,you,,,,,,,,,,
just,,going,,,,,,,,,,
thought,,?,,,?”,,,,,,,
of,,”,,add,,,,,,,,
something,,said,,,,,,,,,,
",”",,Ron,,,,,,,,,,
said,,sleepily,,,,,,,,,,
Harry,,.,,,,EOS,,,,,,
.,,“,,,,BOS,,,,,,
He,,I’ve,,,I,,,,,,,
had,,,’,,,,,,,,,
turned,,,ve,,,,,,,,,
white,,just,,,,,,,,,,
.,,thought,,,,,,,,,,
“,,of,,,,,,,,,,
We,,something,,,,,,,,,,
’,,",",,,",”",,,,,,,
ve,,”,,add,,,,,,,,
got,,said,,,,,,,,,,
to,,Harry,,,,,,,,,,
go,,.,,,,EOS,,,,,,
and,,He,,,,BOS,,,,,,
see,,had,,,,,,,,,,
Hagrid,,turned,,,,,,,,,,
",",,white,,,,,,,,,,
now,,.,,,,EOS,,,,,,
.”,,“,,,,BOS,,,,,,
“,,We’ve,,,We,,,,,,,
Why,,,’,,,,,,,,,
?”,,,ve,,,,,,,,,
panted,,got,,,,,,,,,,
Hennione,,to,,,,,,,,,,
",",,go,,,,,,,,,,
hurrying,,and,,,,,,,,,,
to,,see,,,,,,,,,,
keep,,Hagrid,,,,,,,,,,
up,,",",,,,,,,,,,
.,,now,,,,,,,,,,
“,,.,,,.”,,,,,,,
Don,,”,,add,,EOS,,,,,,
’,,“,,,,BOS,,,,,,
t,,Why,,,,,,,,,,
you,,?,,,?”,,,,,,,
think,,”,,add,,,,,,,,
it,,panted,,,,,,,,,,
’,,Hermione,,,Hennione,,,,,,,
s,,",",,,,,,,,,,
a,,hurrying,,,,,,,,,,
bit,,to,,,,,,,,,,
odd,,keep,,,,,,,,,,
",”",,up,,,,,,,,,,
said,,.,,,,EOS,,,,,,
Harry,,“,,,,BOS,,,,,,
",",,Don’t,,,Don,,,,,,,
scrambling,,,’,,,,,,,,,
up,,,t,,,,,,,,,
the,,you,,,,,,,,,,
grassy,,think,,,,,,,,,,
slope,,it’s,,,it,,,,,,,
",",,,’,,,,,,,,,
“,,,s,,,,,,,,,
that,,a,,,,,,,,,,
what,,bit,,,,,,,,,,
Hagrid,,odd,,,,,,,,,,
wants,,",",,,",”",,,,,,,
more,,”,,add,,,,,,,,
than,,said,,,,,,,,,,
anything,,Harry,,,,,,,,,,
else,,",",,,,,,,,,,
is,,scrambling,,,,,,,,,,
a,,up,,,,,,,,,,
dragon,,the,,,,,,,,,,
",",,grassy,,,,,,,,,,
and,,slope,,,,,,,,,,
a,,",",,,,,,,,,,
stranger,,“,,,,,,,,,,
turns,,that,,,,,,,,,,
up,,what,,,,,,,,,,
who,,Hagrid,,,,,,,,,,
just,,wants,,,,,,,,,,
happens,,more,,,,,,,,,,
to,,than,,,,,,,,,,
have,,anything,,,,,,,,,,
an,,else,,,,,,,,,,
egg,,is,,,,,,,,,,
in,,a,,,,,,,,,,
his,,dragon,,,,,,,,,,
pocket,,",",,,,,,,,,,
?,,and,,,,,,,,,,
How,,a,,,,,,,,,,
many,,stranger,,,,,,,,,,
people,,turns,,,,,,,,,,
wander,,up,,,,,,,,,,
around,,who,,,,,,,,,,
with,,just,,,,,,,,,,
dragon,,happens,,,,,,,,,,
eggs,,to,,,,,,,,,,
if,,have,,,,,,,,,,
it,,an,,,,,,,,,,
’,,egg,,,,,,,,,,
s,,in,,,,,,,,,,
against,,his,,,,,,,,,,
wizard,,pocket,,,,,,,,,,
law,,?,,,,EOS,,,,,,
?,,How,,,,BOS,,,,,,
Lucky,,many,,,,,,,,,,
they,,people,,,,,,,,,,
found,,wander,,,,,,,,,,
Hagrid,,around,,,,,,,,,,
",",,with,,,,,,,,,,
don,,dragon,,,,,,,,,,
’,,eggs,,,,,,,,,,
t,,if,,,,,,,,,,
you,,it’s,,,it,,,,,,,
think,,,’,,,,,,,,,
?,,,s,,,,,,,,,
Why,,against,,,,,,,,,,
didn,,wizard,,,,,,,,,,
’,,law,,,,,,,,,,
t,,?,,,,EOS,,,,,,
I,,Lucky,,,,BOS,,,,,,
see,,they,,,,,,,,,,
it,,found,,,,,,,,,,
before,,Hagrid,,,,,,,,,,
?”,,",",,,,,,,,,,
“,,don’t,,,don,,,,,,,
What,,,’,,,,,,,,,
are,,,t,,,,,,,,,
you,,you,,,,,,,,,,
talking,,think,,,,,,,,,,
about,,?,,,,EOS,,,,,,
?”,,Why,,,,BOS,,,,,,
said,,didn’t,,,didn,,,,,,,
Ron,,,’,,,,,,,,,
",",,,t,,,,,,,,,
but,,I,,,,,,,,,,
Harry,,see,,,,,,,,,,
",",,it,,,,,,,,,,
sprinting,,before,,,,,,,,,,
across,,?,,,?”,,,,,,,
the,,”,,add,,EOS,,,,,,
grounds,,“,,,,BOS,,,,,,
toward,,What,,,,,,,,,,
the,,are,,,,,,,,,,
forest,,you,,,,,,,,,,
",",,talking,,,,,,,,,,
didn,,about,,,,,,,,,,
’,,?,,,?”,,,,,,,
t,,”,,add,,,,,,,,
answer,,said,,,,,,,,,,
.,,Ron,,,,,,,,,,
Hagrid,,",",,,,,,,,,,
was,,but,,,,,,,,,,
sitting,,Harry,,,,,,,,,,
in,,",",,,,,,,,,,
an,,sprinting,,,,,,,,,,
armchair,,across,,,,,,,,,,
outside,,the,,,,,,,,,,
his,,grounds,,,,,,,,,,
house,,toward,,,,,,,,,,
;,,the,,,,,,,,,,
his,,forest,,,,,,,,,,
trousers,,",",,,,,,,,,,
and,,didn’t,,,didn,,,,,,,
sleeves,,,’,,,,,,,,,
were,,,t,,,,,,,,,
rolled,,answer,,,,,,,,,,
up,,.,,,,EOS,,,,,,
",",,Hagrid,,,,BOS,,,,,,
and,,was,,,,,,,,,,
he,,sitting,,,,,,,,,,
was,,in,,,,,,,,,,
shelling,,an,,,,,,,,,,
peas,,armchair,,,,,,,,,,
into,,outside,,,,,,,,,,
a,,his,,,,,,,,,,
large,,house,,,,,,,,,,
bowl,,;,,,,,,,,,,
.,,his,,,,,,,,,,
“,,trousers,,,,,,,,,,
Hullo,,and,,,,,,,,,,
",”",,sleeves,,,,,,,,,,
he,,were,,,,,,,,,,
said,,rolled,,,,,,,,,,
",",,up,,,,,,,,,,
smiling,,",",,,,,,,,,,
.,,and,,,,,,,,,,
“,,he,,,,,,,,,,
Finished,,was,,,,,,,,,,
yer,,shelling,,,,,,,,,,
exams,,peas,,,,,,,,,,
?,,into,,,,,,,,,,
Got,,a,,,,,,,,,,
time,,large,,,,,,,,,,
fer,,bowl,,,,,,,,,,
a,,.,,,,EOS,,,,,,
drink,,“,,,,BOS,,,,,,
?”,,Hullo,,,,,,,,,,accent
“,,",",,,",”",,,,,,,
Yes,,”,,add,,,,,,,,
",",,he,,,,,,,,,,
please,,said,,,,,,,,,,
",”",,",",,,,,,,,,,
said,,smiling,,,,,,,,,,
Ron,,.,,,,EOS,,,,,,
",",,“,,,,BOS/BOS_1,,,,,,
but,,Finished,,,,,,,,,,
Harry,,yer,,,,,,,,,,accent
cut,,exams,,,,,,,,,,
him,,?,,,,EOS_1,,,,,,
off,,Got,,,,BOS_2,,,,,,
.,,time,,,,,,,,,,
“,,fer,,,,,,,,,,accent
No,,a,,,,,,,,,,
",",,drink,,,,,,,,,,
we,,?,,,?”,,,,,,,
’,,”,,add,,EOS_2/EOS,,,,,,
re,,“,,,,BOS,,,,,,
in,,Yes,,,,,,,,,,
a,,",",,,,,,,,,,
hurry,,please,,,,,,,,,,
.,,",",,,",”",,,,,,,
Hagrid,,”,,add,,,,,,,,
",",,said,,,,,,,,,,
I,,Ron,,,,,,,,,,
’,,",",,,,,,,,,,
ve,,but,,,,,,,,,,
got,,Harry,,,,,,,,,,
to,,cut,,,,,,,,,,
ask,,him,,,,,,,,,,
you,,off,,,,,,,,,,
something,,.,,,,EOS,,,,,,
.,,“,,,,BOS,,,,,,
You,,No,,,,,,,,,,
know,,",",,,,,,,,,,
that,,we’re,,,we,,,,,,,
night,,,’,,,,,,,,,
you,,,re,,,,,,,,,
won,,in,,,,,,,,,,
Norbert,,a,,,,,,,,,,
?,,hurry,,,,,,,,,,
What,,.,,,,EOS,,,,,,
did,,Hagrid,,,,BOS,,,,,,
the,,",",,,,,,,,,,
stranger,,I’ve,,,I,,,,,,,
you,,,’,,,,,,,,,
were,,,ve,,,,,,,,,
playing,,got,,,,,,,,,,
cards,,to,,,,,,,,,,
with,,ask,,,,,,,,,,
look,,you,,,,,,,,,,
like,,something,,,,,,,,,,
?”,,.,,,,EOS,,,,,,
“,,You,,,,BOS,,,,,,
Dunno,,know,,,,,,,,,,
",”",,that,,,,,,,,,,
said,,night,,,,,,,,,,
Hagrid,,you,,,,,,,,,,
casually,,won,,,,,,,,,,
",",,Norbert,,,,,,,,,,
“,,?,,,,EOS,,,,,,
he,,What,,,,BOS,,,,,,
wouldn,,did,,,,,,,,,,
’,,the,,,,,,,,,,
take,,stranger,,,,,,,,,,
his,,you,,,,,,,,,,
cloak,,were,,,,,,,,,,
off,,playing,,,,,,,,,,
.”,,cards,,,,,,,,,,
He,,with,,,,,,,,,,
saw,,look,,,,,,,,,,
the,,like,,,,,,,,,,
three,,?,,,?”,,,,,,,
of,,”,,add,,EOS,,,,,,
them,,“,,,,BOS,,,,,,
look,,Dunno,,,,,,,,,,accent
stunned,,",",,,",”",,,,,,,
and,,”,,add,,,,,,,,
raised,,said,,,,,,,,,,
his,,Hagrid,,,,,,,,,,
eyebrows,,casually,,,,,,,,,,
.,,",",,,,,,,,,,
“,,“,,,,,,,,,,
It,,he,,,,,,,,,,
’,,wouldn’,,,wouldn,,,,,,,accent
s,,,’,,,,,,,,,
not,,take,,,,,,,,,,
that,,his,,,,,,,,,,
unusual,,cloak,,,,,,,,,,
",",,off,,,,,,,,,,
yeh,,.,,,.”,,,,,,,
get,,”,,add,,EOS,,,,,,
a,,He,,,,BOS,,,,,,
lot,,saw,,,,,,,,,,
o,,the,,,,,,,,,,
’,,three,,,,,,,,,,
funny,,of,,,,,,,,,,
folk,,them,,,,,,,,,,
in,,look,,,,,,,,,,
the,,stunned,,,,,,,,,,
Hog,,and,,,,,,,,,,
’,,raised,,,,,,,,,,
s,,his,,,,,,,,,,
Head,,eyebrows,,,,,,,,,,
—,,.,,,,EOS,,,,,,
that,,“,,,,BOS,,,,,,
’,,It’s,,,It,,,,,,,
s,,,’,,,,,,,,,
one,,,s,,,,,,,,,
of,,not,,,,,,,,,,
the,,that,,,,,,,,,,
pub,,unusual,,,,,,,,,,
down,,",",,,,,,,,,,
in,,yeh,,,,,,,,,,accent
the,,get,,,,,,,,,,
village,,a,,,,,,,,,,
.,,lot,,,,,,,,,,
Mighta,,o’,,,o,,,,,,,accent
bin,,,’,,,,,,,,,
a,,funny,,,,,,,,,,
dragon,,folk,,,,,,,,,,accent
dealer,,in,,,,,,,,,,
",",,the,,,,,,,,,,
mightn,,Hog’s,,,Hog,,,,,,place name,
’,,,’,,,,,,,,,
he,,,s,,,,,,,,,
?,,Head,,,,,,,,,place name,
I,,—,,,,,,,,,,
never,,that’s,,,that,,,,,,,
saw,,,’,,,,,,,,,
his,,,s,,,,,,,,,
face,,one,,,,,,,,,,
",",,of,,,,,,,,,,
he,,the,,,,,,,,,,
kept,,pub,,,,,,,,,,accent
his,,down,,,,,,,,,,
hood,,in,,,,,,,,,,
up,,the,,,,,,,,,,
.”,,village,,,,,,,,,,
Harry,,.,,,,EOS,,,,,,
sank,,Mighta,,,,BOS,,,,,,accent
down,,bin,,,,,,,,,,accent
next,,a,,,,,,,,,,
to,,dragon,,,,,,,,,,
the,,dealer,,,,,,,,,,
bowl,,",",,,,,,,,,,
of,,mightn’,,,mightn,,,,,,,accent
peas,,,’,,,,,,,,,
.,,he,,,,,,,,,,
“,,?,,,,EOS,,,,,,
What,,I,,,,BOS,,,,,,
did,,never,,,,,,,,,,
you,,saw,,,,,,,,,,
talk,,his,,,,,,,,,,
to,,face,,,,,,,,,,
him,,",",,,,,,,,,,
about,,he,,,,,,,,,,
",",,kept,,,,,,,,,,
Hagrid,,his,,,,,,,,,,
?,,hood,,,,,,,,,,
Did,,up,,,,,,,,,,
you,,.,,,.”,,,,,,,
mention,,”,,add,,EOS,,,,,,
Hogwarts,,Harry,,,,BOS,,,,,,
at,,sank,,,,,,,,,,
all,,down,,,,,,,,,,
?”,,next,,,,,,,,,,
“,,to,,,,,,,,,,
Mighta,,the,,,,,,,,,,
come,,bowl,,,,,,,,,,
up,,of,,,,,,,,,,
",”",,peas,,,,,,,,,,
said,,.,,,,EOS,,,,,,
Hagrid,,“,,,,BOS/BOS_1,,,,,,
",",,What,,,,,,,,,,
frowning,,did,,,,,,,,,,
as,,you,,,,,,,,,,
he,,talk,,,,,,,,,,
tried,,to,,,,,,,,,,
to,,him,,,,,,,,,,
remember,,about,,,,,,,,,,
.,,",",,,,,,,,,,
“,,Hagrid,,,,,,,,,,
Yeah,,?,,,,EOS_1,,,,,,
.,,Did,,,,BOS_2,,,,,,
.,,you,,,,,,,,,,
.,,mention,,,,,,,,,,
he,,Hogwarts,,,,,,,,,,
asked,,at,,,,,,,,,,
what,,all,,,,,,,,,,
I,,?,,,?”,,,,,,,
did,,”,,add,,EOS_2/EOS,,,,,,
",",,“,,,,BOS,,,,,,
an,,Mighta,,,,,,,,,,accent
’,,come,,,,,,,,,,
I,,up,,,,,,,,,,
told,,",",,,",”",,,,,,,
him,,”,,add,,,,,,,,
I,,said,,,,,,,,,,
was,,Hagrid,,,,,,,,,,
gamekeeper,,",",,,,,,,,,,
here,,frowning,,,,,,,,,,
.,,as,,,,,,,,,,
.,,he,,,,,,,,,,
.,,tried,,,,,,,,,,
He,,to,,,,,,,,,,
asked,,remember,,,,,,,,,,
a,,.,,,,EOS,,,,,,
bit,,“,,,,BOS/BOS_1,,,,,,
about,,Yeah,,,,,,,,,,
the,,.,,,,,,,,,,
sorta,,.,,,,,,,,,,
creatures,,.,,,,,,,,,,
I,,he,,,,,,,,,,
took,,asked,,,,,,,,,,
after,,what,,,,,,,,,,
.,,I,,,,,,,,,,
.,,did,,,,,,,,,,
.,,",",,,,,,,,,,
so,,an’,,,an,,,,,,,accent
I,,,’,,,,,,,,,
told,,I,,,,,,,,,,
him,,told,,,,,,,,,,
.,,him,,,,,,,,,,
.,,I,,,,,,,,,,
.,,was,,,,,,,,,,
an,,gamekeeper,,,,,,,,,,
’,,here,,,,,,,,,,
I,,.,,,,,,,,,,
said,,.,,,,,,,,,,
what,,.,,,,EOS_1,,,,,,
I,,He,,,,BOS_2,,,,,,
’,,asked,,,,,,,,,,
d,,a,,,,,,,,,,
always,,bit,,,,,,,,,,
really,,about,,,,,,,,,,
wanted,,the,,,,,,,,,,
was,,sorta,,,,,,,,,,accent
a,,creatures,,,,,,,,,,
dragon,,I,,,,,,,,,,
.,,took,,,,,,,,,,
.,,after,,,,,,,,,,
.,,.,,,,,,,,,,
an,,.,,,,,,,,,,
’,,.,,,,,,,,,,
then,,so,,,,,,,,,,
.,,I,,,,,,,,,,
.,,told,,,,,,,,,,
.,,him,,,,,,,,,,
I,,.,,,,,,,,,,
can,,.,,,,,,,,,,
’,,.,,,,,,,,,,
remember,,an’,,,an,,,,,,,accent
too,,,’,,,,,,,,,
well,,I,,,,,,,,,,
",",,said,,,,,,,,,,
‘,,what,,,,,,,,,,
cause,,I’d,,,I,,,,,,,
he,,,’,,,,,,,,,
kept,,,d,,,,,,,,,
buyin,,always,,,,,,,,,,
’,,really,,,,,,,,,,
me,,wanted,,,,,,,,,,
drinks,,was,,,,,,,,,,
.,,a,,,,,,,,,,
.,,dragon,,,,,,,,,,
.,,.,,,,,,,,,,
Let,,.,,,,,,,,,,
’,,.,,,,,,,,,,
s,,an’,,,an,,,,,,,accent
see,,,’,,,,,,,,,
.,,then,,,,,,,,,,
.,,.,,,,,,,,,,
.,,.,,,,,,,,,,
yeah,,.,,,,,,,,,,
",",,I,,,,,,,,,,
then,,can’,,,can,,,’_contract_short,,,,accent
he,,,’,,,,,,,,,
said,,remember,,,,,,,,,,
he,,too,,,,,,,,,,
had,,well,,,,,,,,,,
the,,",",,,,,,,,,,
dragon,,,‘,,,,,,,,,
egg,,‘cause,,,cause,,,,,,,accent
an,,he,,,,,,,,,,
’,,kept,,,,,,,,,,
we,,buyin’,,,buyin,,,,,,,accent
could,,,’,,,,,,,,,
play,,me,,,,,,,,,,
cards,,drinks,,,,,,,,,,
fer,,.,,,,,,,,,,
it,,.,,,,,,,,,,
if,,.,,,,EOS_2/EOS,,,,,,
I,,Let’s,,,Let,BOS/BOS_1,,,,,,
wanted,,,’,,,,,,,,,
.,,,s,,,,,,,,,
.,,see,,,,,,,,,,
.,,.,,,,,,,,,,
but,,.,,,,,,,,,,
he,,.,,,,,,,,,,
had,,yeah,,,,,,,,,,
ter,,",",,,,,,,,,,
be,,then,,,,,,,,,,
sure,,he,,,,,,,,,,
I,,said,,,,,,,,,,
could,,he,,,,,,,,,,
handle,,had,,,,,,,,,,
it,,the,,,,,,,,,,
",",,dragon,,,,,,,,,,
he,,egg,,,,,,,,,,
didn,,an’,,,an,,,,,,,accent
’,,,’,,,,,,,,,
want,,we,,,,,,,,,,
it,,could,,,,,,,,,,
ter,,play,,,,,,,,,,
go,,cards,,,,,,,,,,
ter,,fer,,,,,,,,,,accent
any,,it,,,,,,,,,,
old,,if,,,,,,,,,,
home,,I,,,,,,,,,,
.,,wanted,,,,,,,,,,
.,,.,,,,,,,,,,
.,,.,,,,,,,,,,
So,,.,,,,,,,,,,
I,,but,,,,,,,,,,
told,,he,,,,,,,,,,
him,,had,,,,,,,,,,
",",,ter,,,,,,,,,,accent
after,,be,,,,,,,,,,
Fluffy,,sure,,,,,,,,,,
",",,I,,,,,,,,,,
a,,could,,,,,,,,,,
dragon,,handle,,,,,,,,,,
would,,it,,,,,,,,,,
be,,",",,,,,,,,,,
easy,,he,,,,,,,,,,
.,,didn’,,,didn,,,,,,,accent
.,,,’,,,,,,,,,
.”,,want,,,,,,,,,,
“,,it,,,,,,,,,,
And,,ter,,,,,,,,,,accent
did,,go,,,,,,,,,,
he,,ter,,,,,,,,,,accent
—,,any,,,,,,,,,,
did,,old,,,,,,,,,,
he,,home,,,,,,,,,,
seem,,.,,,,,,,,,,
interested,,.,,,,,,,,,,
in,,.,,,,EOS_1,,,,,,
Fluffy,,So,,,,BOS_2,,,,,,
?”,,I,,,,,,,,,,
Harry,,told,,,,,,,,,,
asked,,him,,,,,,,,,,
",",,",",,,,,,,,,,
trying,,after,,,,,,,,,,
to,,Fluffy,,,,,,,,,,
keep,,",",,,,,,,,,,
his,,a,,,,,,,,,,
voice,,dragon,,,,,,,,,,
calm,,would,,,,,,,,,,
.,,be,,,,,,,,,,
“,,easy,,,,,,,,,,
Well,,.,,,,,,,,,,
—,,.,,,,,,,,,,
yeah,,.,,,.”,,,,,,,
—,,”,,add,,EOS_2/EOS,,,,,,
how,,“,,,,BOS,,,,,,
many,,And,,,,,,,,,,
three,,did,,,,,,,,,,
-,,he,,,,,,,,,,
headed,,—,,,,,,,,,,
dogs,,did,,,,,,,,,,
d,,he,,,,,,,,,,
’,,seem,,,,,,,,,,
yeh,,interested,,,,,,,,,,
meet,,in,,,,,,,,,,
",",,Fluffy,,,,,,,,,,
even,,?,,,?”,,,,,,,
around,,”,,add,,,,,,,,
Hogwarts,,Harry,,,,,,,,,,
?,,asked,,,,,,,,,,
So,,",",,,,,,,,,,
I,,trying,,,,,,,,,,
told,,to,,,,,,,,,,
him,,keep,,,,,,,,,,
.,,his,,,,,,,,,,
Fluffy,,voice,,,,,,,,,,
’,,calm,,,,,,,,,,
s,,.,,,,EOS,,,,,,
a,,“,,,,BOS,,,,,,
piece,,Well,,,,,,,,,,
o,,—,,,,,,,,,,
’,,yeah,,,,,,,,,,
cake,,—,,,,,,,,,,
if,,how,,,,,,,,,,
yeh,,many,,,,,,,,,,
know,,three-headed,,,three,,,,,,,
how,,,-,,,,,,,,,
to,,,headed,,,,,,,,,
calm,,dogs,,,,,,,,,,
him,,d’yeh,,,d,,,,,,,accent
down,,,’,,,,,,,,,
",",,,yeh,,,,,,,,,
jus,,meet,,,,,,,,,,
’,,",",,,,,,,,,,
play,,even,,,,,,,,,,
him,,around,,,,,,,,,,
a,,Hogwarts,,,,,,,,,,
bit,,?,,,,EOS,,,,,,
o,,So,,,,BOS,,,,,,
’,,I,,,,,,,,,,
music,,told,,,,,,,,,,
an,,him,,,,,,,,,,
’,,.,,,,EOS,,,,,,
he,,Fluffy’s,,,Fluffy,BOS,,,,,,
’,,,’,,,,,,,,,
ll,,,s,,,,,,,,,
go,,a,,,,,,,,,,
straight,,piece,,,,,,,,,,
off,,o’,,,o,,,,,,,accent
ter,,,’,,,,,,,,,
sleep,,cake,,,,,,,,,,
—,,if,,,,,,,,,,
”,,yeh,,,,,,,,,,accent
Hagrid,,know,,,,,,,,,,
suddenly,,how,,,,,,,,,,
looked,,to,,,,,,,,,,
horrified,,calm,,,,,,,,,,
.,,him,,,,,,,,,,
“,,down,,,,,,,,,,
I,,",",,,,,,,,,,
shouldn,,jus’,,,jus,,,,,,,accent
’,,,’,,,,,,,,,
ta,,play,,,,,,,,,,
told,,him,,,,,,,,,,
yeh,,a,,,,,,,,,,
that,,bit,,,,,,,,,,
!”,,o’,,,o,,,,,,,accent
he,,,’,,,,,,,,,
blurted,,music,,,,,,,,,,
out,,an’,,,an,,,,,,,accent
.,,,’,,,,,,,,,
“,,he’ll,,,he,,,,,,,
Forget,,,’,,,,,,,,,
I,,,ll,,,,,,,,,
said,,go,,,,,,,,,,
it,,straight,,,,,,,,,,
!,,off,,,,,,,,,,
Hey,,ter,,,,,,,,,,accent
—,,sleep,,,,,,,,,,
where,,—,,,,,,,,,,
’,,”,,,,EOS,,,,,,
re,,Hagrid,,,,BOS,,,,,,
yeh,,suddenly,,,,,,,,,,
goin,,looked,,,,,,,,,,
’?”,,horrified,,,,,,,,,,
Harry,,.,,,,EOS,,,,,,
",",,“,,,,BOS,,,,,,
Ron,,I,,,,,,,,,,
",",,shouldn’ta,,,shouldn,,,,,,,accent
and,,,’,,,,,,,,,
Hennione,,,ta,,,,,,,,,
didn,,told,,,,,,,,,,
’,,yeh,,,,,,,,,,accent
t,,that,,,,,,,,,,
speak,,!,,,!”,,,,,,,
to,,”,,add,,,,,,,,
each,,he,,,,,,,,,,
other,,blurted,,,,,,,,,,
at,,out,,,,,,,,,,
all,,.,,,,EOS,,,,,,
until,,“,,,,BOS,,,,,,
they,,Forget,,,,,,,,,,
came,,I,,,,,,,,,,
to,,said,,,,,,,,,,
a,,it,,,,,,,,,,
halt,,!,,,,EOS,,,,,,
in,,Hey,,,,BOS,,,,,,
the,,—,,,,,,,,,,
entrance,,where’re,,,where,,,,,,,
hall,,,’,,,,,,,,,
",",,,re,,,,,,,,,
which,,yeh,,,,,,,,,,accent
seemed,,goin’,,,goin,,,,,,,accent
very,,?,,,’?”,,,,,,,
cold,,”,,add,,EOS,,,,,,
and,,Harry,,,,BOS,,,,,,
gloomy,,",",,,,,,,,,,
after,,Ron,,,,,,,,,,
the,,",",,,,,,,,,,
grounds,,and,,,,,,,,,,
.,,Hermione,,,Hennione,,,,,,,
“,,didn’t,,,didn,,,,,,,
We,,,’,,,,,,,,,
’,,,t,,,,,,,,,
ve,,speak,,,,,,,,,,
got,,to,,,,,,,,,,
to,,each,,,,,,,,,,
go,,other,,,,,,,,,,
to,,at,,,,,,,,,,
Dumbledore,,all,,,,,,,,,,
",”",,until,,,,,,,,,,
said,,they,,,,,,,,,,
Harry,,came,,,,,,,,,,
.,,to,,,,,,,,,,
“,,a,,,,,,,,,,
Hagrid,,halt,,,,,,,,,,
told,,in,,,,,,,,,,
that,,the,,,,,,,,,,
stranger,,entrance,,,,,,,,,,
how,,hall,,,,,,,,,,
to,,",",,,,,,,,,,
get,,which,,,,,,,,,,
