original tokens,,edited tokens,deleted tokens,added tokens,replaced tokens,sentences,paragraphs,punctuations,word_punctuation,character names,place names,special words
one,,the,,,,,,,,,,
of,,place,,,,,,,,,,
their,,of,,,,,,,,,,
men,,that,,,,,,,,,,
was,,bishop,,,,,,,,,,
lost,,",",,,,,,p,w_p_pre,,,
",",,and,,,,,,,,,,
the,,Hermione,,,Hennione,,,,,,,
white,,",",,,,,,p,w_p_pre,,,
pieces,,you,,,,,,,,,,
showed,,go,,,,,,,,,,
no,,there,,,,,,,,,,
mercy,,instead,,,,,,,,,,
.,,of,,,,,,,,,,
Soon,,that,,,,,,,,,,
there,,castle,,,,,,,,,,
was,,.,,,.”,,,p,w_p_pre,,,
a,,”,,add,,EOS,,p,w_p_pre,,,
huddle,,“,,,,BOS,,p,w_p_fol,,,
of,,What,,,,,,,,,,
limp,,about,,,,,,,,,,
black,,you,,,,,,,,,,
players,,?,,,?”,,,p,w_p_pre,,,
slumped,,”,,add,,EOS,,p,w_p_pre,,,
along,,“,,,,BOS,,p,w_p_fol,,,
the,,I’m,,,I,,,,,,,
wall,,,’,,,,,,,,,
.,,,m,,,,,,,,,
Twice,,going,,,,,,,,,,
",",,to,,,,,,,,,,
Ron,,be,,,,,,,,,,
only,,a,,,,,,,,,,
just,,knight,,,,,,,,,,
noticed,,",",,,",”",,,p,w_p_pre,,,
in,,”,,add,,,,p,w_p_pre,,,
time,,said,,,,,,,,,,
that,,Ron,,,,,,,,,,
Harry,,.,,,,EOS,,p,w_p_pre,,,
and,,The,,,,BOS,,,,,,
Hennione,,chessmen,,,,,,,,,,
were,,seemed,,,,,,,,,,
in,,to,,,,,,,,,,
danger,,have,,,,,,,,,,
.,,been,,,,,,,,,,
He,,listening,,,,,,,,,,
himself,,",",,,,,,p,w_p_pre,,,
darted,,because,,,,,,,,,,
around,,at,,,,,,,,,,
the,,these,,,,,,,,,,
board,,words,,,,,,,,,,
",",,a,,,,,,,,,,
taking,,knight,,,,,,,,,,
almost,,",",,,,,,p,w_p_pre,,,
as,,a,,,,,,,,,,
many,,bishop,,,,,,,,,,
white,,",",,,,,,p,w_p_pre,,,
pieces,,and,,,,,,,,,,
as,,a,,,,,,,,,,
they,,castle,,,,,,,,,,
had,,turned,,,,,,,,,,
lost,,their,,,,,,,,,,
black,,backs,,,,,,,,,,
ones,,on,,,,,,,,,,
.,,the,,,,,,,,,,
“,,white,,,,,,,,,,
We,,pieces,,,,,,,,,,
’,,and,,,,,,,,,,
re,,walked,,,,,,,,,,
nearly,,off,,,,,,,,,,
there,,the,,,,,,,,,,
",”",,board,,,,,,,,,,
he,,",",,,,,,p,w_p_pre,,,
muttered,,leaving,,,,,,,,,,
suddenly,,three,,,,,,,,,,
.,,empty,,,,,,,,,,
“,,squares,,,,,,,,,,
Let,,that,,,,,,,,,,
me,,Harry,,,,,,,,,,
think,,",",,,,,,p,w_p_pre,,,
—,,Ron,,,,,,,,,,
let,,",",,,,,,p,w_p_pre,,,
me,,and,,,,,,,,,,
think,,Hermione,,,Hennione,,,,,,,
.,,took,,,,,,,,,,
.,,.,,,,EOS,EOP,p,w_p_pre,,,
.”,,“,,,,BOS,BOP,p,w_p_fol,,,
The,,White,,,,,,,,,,
white,,always,,,,,,,,,,
queen,,plays,,,,,,,,,,
turned,,first,,,,,,,,,,
her,,in,,,,,,,,,,
blank,,chess,,,,,,,,,,
face,,",",,,",”",,,p,w_p_pre,,,
toward,,”,,add,,,,p,w_p_pre,,,
him,,said,,,,,,,,,,
.,,Ron,,,,,,,,,,
“,,",",,,,,,p,w_p_pre,,,
Yes,,peering,,,,,,,,,,
.,,across,,,,,,,,,,
.,,the,,,,,,,,,,
.”,,board,,,,,,,,,,
said,,.,,,,EOS,,p,w_p_pre,,,
Ron,,“,,,,BOS,,p,w_p_fol,,,
softly,,Yes,,,,,,,,,,
",",,.,,add,,,,p,w_p_pre,,,
“,,.,,add,,,,p,w_p_pre,,,
It,,.,,,...,,,p,w_p_pre,,,
’,,look,,,,,,,,,,
s,,.,,add,,,,p,w_p_pre,,,
the,,.,,add,,,,p,w_p_pre,,,
only,,.,,add,,,,p,w_p_pre,,,
way,,”,,,...”,EOS,,p,w_p_pre,,,
.,,A,,,,BOS,,,,,,
.,,white,,,,,,,,,,
.,,pawn,,,,,,,,,,
I,,had,,,,,,,,,,
’,,moved,,,,,,,,,,
ve,,forward,,,,,,,,,,
got,,two,,,,,,,,,,
to,,squares,,,,,,,,,,
be,,.,,,,EOS,,p,w_p_pre,,,
taken,,Ron,,,,BOS,,,,,,
.”,,started,,,,,,,,,,
“,,to,,,,,,,,,,
NO,,direct,,,,,,,,,,
!”,,the,,,,,,,,,,
Hany,,black,,,,,,,,,,
and,,pieces,,,,,,,,,,
Hennione,,.,,,,EOS,,p,w_p_pre,,,
shouted,,They,,,,BOS,,,,,,
.,,moved,,,,,,,,,,
“,,silently,,,,,,,,,,
That,,wherever,,,,,,,,,,
’,,he,,,,,,,,,,
s,,sent,,,,,,,,,,
chess,,them,,,,,,,,,,
!”,,.,,,,EOS,,p,w_p_pre,,,
snapped,,Harry’s,,,Harry,BOS,,,,,,
Ron,,,’,,,,,,,,,
.,,,s,,,,,,,,,
“,,knees,,,,,,,,,,
You,,were,,,,,,,,,,
’,,trembling,,,,,,,,,,
ve,,.,,,,EOS,,p,w_p_pre,,,
got,,What,,,,BOS,,,,,,
to,,if,,,,,,,,,,
make,,they,,,,,,,,,,
some,,lost,,,,,,,,,,
sacrifices,,?,,,,EOS,,p,w_p_pre,,,
!,,“,,,,BOS,,p,w_p_fol,,,
I,,Harry,,,,,,,,,,
make,,—,,,,,,p,w_p_pre,,,
my,,move,,,,,,,,,,
move,,diagonally,,,,,,,,,,
and,,four,,,,,,,,,,
she,,squares,,,,,,,,,,
’,,to,,,,,,,,,,
ll,,the,,,,,,,,,,
take,,right,,,,,,,,,,
me,,.,,,.”,,,p,w_p_pre,,,
—,,”,,add,,EOS,EOP,p,w_p_pre,,,
that,,Their,,,,BOS,BOP,,,,,
leaves,,first,,,,,,,,,,
you,,real,,,,,,,,,,
free,,shock,,,,,,,,,,
to,,came,,,,,,,,,,
checkmate,,when,,,,,,,,,,
the,,their,,,,,,,,,,
king,,other,,,,,,,,,,
",",,knight,,,,,,,,,,
Hany,,was,,,,,,,,,,
!”,,taken,,,,,,,,,,
“,,.,,,,EOS,,p,w_p_pre,,,
But,,The,,,,BOS,,,,,,
—”,,white,,,,,,,,,,
“,,queen,,,,,,,,,,
Do,,smashed,,,,,,,,,,
you,,him,,,,,,,,,,
want,,to,,,,,,,,,,
to,,the,,,,,,,,,,
stop,,floor,,,,,,,,,,
Snape,,and,,,,,,,,,,
or,,dragged,,,,,,,,,,
not,,him,,,,,,,,,,
?”,,off,,,,,,,,,,
“,,the,,,,,,,,,,
Ron,,board,,,,,,,,,,
—,,",",,,,,,p,w_p_pre,,,
”,,where,,,,,,,,,,
“,,he,,,,,,,,,,
Look,,lay,,,,,,,,,,
",",,quite,,,,,,,,,,
if,,still,,,,,,,,,,
you,,",",,,,,,p,w_p_pre,,,
don,,facedown,,,,,,,,,,
’,,.,,,,EOS,,p,w_p_pre,,,
t,,“,,,,BOS,,p,w_p_fol,,,
hurry,,Had,,,,,,,,,,
up,,to,,,,,,,,,,
",",,let,,,,,,,,,,
he,,that,,,,,,,,,,
’,,happen,,,,,,,,,,
ll,,",",,,",”",,,p,w_p_pre,,,
already,,”,,add,,,,p,w_p_pre,,,
have,,said,,,,,,,,,,
the,,Ron,,,,,,,,,,
Stone,,",",,,,,,p,w_p_pre,,,
!”,,looking,,,,,,,,,,
There,,shaken,,,,,,,,,,
was,,.,,,,EOS,,p,w_p_pre,,,
no,,“,,,,BOS,,p,w_p_fol,,,
alternative,,Leaves,,,,,,,,,,
.,,you,,,,,,,,,,
“,,free,,,,,,,,,,
Ready,,to,,,,,,,,,,
?”,,take,,,,,,,,,,
Ron,,that,,,,,,,,,,
called,,bishop,,,,,,,,,,
",",,",",,,,,,p,w_p_pre,,,
his,,Hermione,,,Hennione,,,,,,,
face,,",",,,,,,p,w_p_pre,,,
pale,,go,,,,,,,,,,
but,,on,,,,,,,,,,
detennined,,.,,,.”,,,p,w_p_pre,,,
.,,”,,add,,EOS,,p,w_p_pre,,,
“,,Every,,,,BOS,,,,,,
Here,,time,,,,,,,,,,
I,,one,,,,,,,,,,
go,,of,,,,,,,,,,
—,,their,,,,,,,,,,
now,,men,,,,,,,,,,
",",,was,,,,,,,,,,
don,,lost,,,,,,,,,,
’,,",",,,,,,p,w_p_pre,,,
t,,the,,,,,,,,,,
hang,,white,,,,,,,,,,
around,,pieces,,,,,,,,,,
once,,showed,,,,,,,,,,
you,,no,,,,,,,,,,
’,,mercy,,,,,,,,,,
ve,,.,,,,EOS,,p,w_p_pre,,,
won,,Soon,,,,BOS,,,,,,
.”,,there,,,,,,,,,,
He,,was,,,,,,,,,,
stepped,,a,,,,,,,,,,
forward,,huddle,,,,,,,,,,
",",,of,,,,,,,,,,
and,,limp,,,,,,,,,,
the,,black,,,,,,,,,,
white,,players,,,,,,,,,,
queen,,slumped,,,,,,,,,,
pounced,,along,,,,,,,,,,
.,,the,,,,,,,,,,
She,,wall,,,,,,,,,,
struck,,.,,,,EOS,,p,w_p_pre,,,
Ron,,Twice,,,,BOS,,,,,,
hard,,",",,,,,,p,w_p_pre,,,
across,,Ron,,,,,,,,,,
the,,only,,,,,,,,,,
head,,just,,,,,,,,,,
with,,noticed,,,,,,,,,,
her,,in,,,,,,,,,,
stone,,time,,,,,,,,,,
arm,,that,,,,,,,,,,
",",,Harry,,,,,,,,,,
and,,and,,,,,,,,,,
he,,Hermione,,,Hennione,,,,,,,
crashed,,were,,,,,,,,,,
to,,in,,,,,,,,,,
the,,danger,,,,,,,,,,
floor,,.,,,,EOS,,p,w_p_pre,,,
—,,He,,,,BOS,,,,,,
Hennione,,himself,,,,,,,,,,
screamed,,darted,,,,,,,,,,
but,,around,,,,,,,,,,
stayed,,the,,,,,,,,,,
on,,board,,,,,,,,,,
her,,",",,,,,,p,w_p_pre,,,
square,,taking,,,,,,,,,,
—,,almost,,,,,,,,,,
the,,as,,,,,,,,,,
white,,many,,,,,,,,,,
queen,,white,,,,,,,,,,
dragged,,pieces,,,,,,,,,,
Ron,,as,,,,,,,,,,
to,,they,,,,,,,,,,
one,,had,,,,,,,,,,
side,,lost,,,,,,,,,,
.,,black,,,,,,,,,,
He,,ones,,,,,,,,,,
looked,,.,,,,EOS,EOP,p,w_p_pre,,,
as,,“,,,,BOS,BOP,p,w_p_fol,,,
if,,We’re,,,We,,,,,,,
he,,,’,,,,,,,,,
’,,,re,,,,,,,,,
d,,nearly,,,,,,,,,,
been,,there,,,,,,,,,,
knocked,,",",,,",”",,,p,w_p_pre,,,
out,,”,,add,,,,p,w_p_pre,,,
.,,he,,,,,,,,,,
Shaking,,muttered,,,,,,,,,,
",",,suddenly,,,,,,,,,,
Harry,,.,,,,EOS,,p,w_p_pre,,,
moved,,“,,,,BOS,,p,w_p_fol,,,
three,,Let,,,,,,,,,,
spaces,,me,,,,,,,,,,
to,,think,,,,,,,,,,
the,,—,,,,,,p,w_p_pre,,,
left,,let,,,,,,,,,,
.,,me,,,,,,,,,,
The,,think,,,,,,,,,,
white,,.,,,,,,p,w_p_pre,,,
king,,.,,,,,,p,w_p_pre,,,
took,,.,,,.”,,,p,w_p_pre,,,
off,,”,,add,,EOS,,p,w_p_pre,,,
his,,The,,,,BOS,,,,,,
crown,,white,,,,,,,,,,
and,,queen,,,,,,,,,,
threw,,turned,,,,,,,,,,
it,,her,,,,,,,,,,
at,,blank,,,,,,,,,,
Harry,,face,,,,,,,,,,
’,,toward,,,,,,,,,,
s,,him,,,,,,,,,,
feet,,.,,,,EOS,,p,w_p_pre,,,
.,,“,,,,BOS,,p,w_p_fol,,,
They,,Yes,,,,,,,,,,
had,,.,,,,,,p,w_p_pre,,,
won,,.,,,,,,p,w_p_pre,,,
.,,.,,,.”,,,p,w_p_pre,,,
The,,”,,add,,,,p,w_p_pre,,,
chessmen,,said,,,,,,,,,,
parted,,Ron,,,,,,,,,,
and,,softly,,,,,,,,,,
bowed,,",",,,,,,p,w_p_pre,,,
",",,“,,,,,,p,w_p_fol,,,
leaving,,It’s,,,It,,,,,,,
the,,,’,,,,,,,,,
door,,,s,,,,,,,,,
ahead,,the,,,,,,,,,,
clear,,only,,,,,,,,,,
.,,way,,,,,,,,,,
With,,.,,,,,,p,w_p_pre,,,
one,,.,,,,,,p,w_p_pre,,,
last,,.,,,,EOS,,p,w_p_pre,,,
desperate,,I’ve,,,I,BOS,,,,,,
look,,,’,,,,,,,,,
back,,,ve,,,,,,,,,
at,,got,,,,,,,,,,
Ron,,to,,,,,,,,,,
",",,be,,,,,,,,,,
Harry,,taken,,,,,,,,,,
and,,.,,,.”,,,p,w_p_pre,,,
Hennione,,”,,add,,EOS,,p,w_p_pre,,,
charged,,“,,,,BOS,,p,w_p_fol,,,
through,,NO,,,,,,,,,,
the,,!,,,!”,,,p,w_p_pre,,,
door,,”,,add,,,,p,w_p_pre,,,
and,,Harry,,,Hany,,,,,,,
up,,and,,,,,,,,,,
the,,Hermione,,,Hennione,,,,,,,
next,,shouted,,,,,,,,,,
passageway,,.,,,,EOS,,p,w_p_pre,,,
.,,“,,,,BOS,,p,w_p_fol,,,
“,,That’s,,,That,,,,,,,
What,,,’,,,,,,,,,
if,,,s,,,,,,,,,
he,,chess,,,,,,,,,,
’,,!,,,!”,,,p,w_p_pre,,,
s,,”,,add,,,,p,w_p_pre,,,
—,,snapped,,,,,,,,,,
?”,,Ron,,,,,,,,,,
“,,.,,,,EOS,,p,w_p_pre,,,
He,,“,,,,BOS,,p,w_p_fol,,,
’,,You’ve,,,You,,,,,,,
ll,,,’,,,,,,,,,
be,,,ve,,,,,,,,,
all,,got,,,,,,,,,,
right,,to,,,,,,,,,,
",”",,make,,,,,,,,,,
said,,some,,,,,,,,,,
Harry,,sacrifices,,,,,,,,,,
",",,!,,,,EOS,,p,w_p_pre,,,
trying,,I,,,,BOS,,,,,,
to,,make,,,,,,,,,,
convince,,my,,,,,,,,,,
himself,,move,,,,,,,,,,
.,,and,,,,,,,,,,
“,,she’ll,,,she,,,,,,,
What,,,’,,,,,,,,,
do,,,ll,,,,,,,,,
you,,take,,,,,,,,,,
reckon,,me,,,,,,,,,,
’,,—,,,,,,p,w_p_pre,,,
s,,that,,,,,,,,,,
next,,leaves,,,,,,,,,,
?”,,you,,,,,,,,,,
“,,free,,,,,,,,,,
We,,to,,,,,,,,,,
’,,checkmate,,,,,,,,,,
ve,,the,,,,,,,,,,
had,,king,,,,,,,,,,
Sprout,,",",,,,,,p,w_p_pre,,,
’,,Harry,,,Hany,,,,,,,
s,,!,,,!”,,,p,w_p_pre,,,
",",,”,,add,,EOS,,p,w_p_pre,,,
that,,“,,,,BOS,,p,w_p_fol,,,
was,,But,,,,,,,,,,
the,,—,,,—”,,,p,w_p_pre,,,
Devil,,”,,add,,EOS,,p,w_p_pre,,,
’,,“,,,,BOS,,p,w_p_fol,,,
s,,Do,,,,,,,,,,
Snare,,you,,,,,,,,,,
;,,want,,,,,,,,,,
Flitwick,,to,,,,,,,,,,
must,,stop,,,,,,,,,,
’,,Snape,,,,,,,,,,
ve,,or,,,,,,,,,,
put,,not,,,,,,,,,,
charms,,?,,,?”,,,p,w_p_pre,,,
on,,”,,add,,EOS,,p,w_p_pre,,,
the,,“,,,,BOS,,p,w_p_fol,,,
keys,,Ron,,,,,,,,,,
;,,—,,,,,,p,w_p_pre,,,
McGonagall,,”,,,,EOS,,p,w_p_pre,,,
transfigured,,“,,,,BOS,,p,w_p_fol,,,
the,,Look,,,,,,,,,,
chessmen,,",",,,,,,p,w_p_pre,,,
to,,if,,,,,,,,,,
make,,you,,,,,,,,,,
them,,don’t,,,don,,,,,,,
alive,,,’,,,,,,,,,
;,,,t,,,,,,,,,
that,,hurry,,,,,,,,,,
leaves,,up,,,,,,,,,,
Quirrell,,",",,,,,,p,w_p_pre,,,
’,,he’ll,,,he,,,,,,,
s,,,’,,,,,,,,,
spell,,,ll,,,,,,,,,
",",,already,,,,,,,,,,
and,,have,,,,,,,,,,
Snape,,the,,,,,,,,,,
’,,Stone,,,,,,,,,,
s,,!,,,!”,,,p,w_p_pre,,,
.”,,”,,add,,EOS,,p,w_p_pre,,,
They,,There,,,,BOS,,,,,,
had,,was,,,,,,,,,,
reached,,no,,,,,,,,,,
another,,alternative,,,,,,,,,,
door,,.,,,,EOS,EOP,p,w_p_pre,,,
.,,“,,,,BOS,BOP,p,w_p_fol,,,
“,,Ready,,,,,,,,,,
All,,?,,,?”,,,p,w_p_pre,,,
right,,”,,add,,EOS,,p,w_p_pre,,,
?”,,Ron,,,,BOS,,,,,,
Harry,,called,,,,,,,,,,
whispered,,",",,,,,,p,w_p_pre,,,
.,,his,,,,,,,,,,
“,,face,,,,,,,,,,
Go,,pale,,,,,,,,,,
on,,but,,,,,,,,,,
.”,,determined,,,detennined,,,,,,,
Harry,,.,,,,EOS,,p,w_p_pre,,,
pushed,,“,,,,BOS,,p,w_p_fol,,,
it,,Here,,,,,,,,,,
open,,I,,,,,,,,,,
.,,go,,,,,,,,,,
A,,—,,,,,,p,w_p_pre,,,
disgusting,,now,,,,,,,,,,
smell,,",",,,,,,p,w_p_pre,,,
filled,,don’t,,,don,,,,,,,
their,,,’,,,,,,,,,
nostrils,,,t,,,,,,,,,
",",,hang,,,,,,,,,,
making,,around,,,,,,,,,,
both,,once,,,,,,,,,,
of,,you’ve,,,you,,,,,,,
them,,,’,,,,,,,,,
pull,,,ve,,,,,,,,,
their,,won,,,,,,,,,,
robes,,.,,,.”,,,p,w_p_pre,,,
up,,”,,add,,EOS,,p,w_p_pre,,,
over,,He,,,,BOS,,,,,,
their,,stepped,,,,,,,,,,
noses,,forward,,,,,,,,,,
.,,",",,,,,,p,w_p_pre,,,
Eyes,,and,,,,,,,,,,
watering,,the,,,,,,,,,,
",",,white,,,,,,,,,,
they,,queen,,,,,,,,,,
saw,,pounced,,,,,,,,,,
",",,.,,,,EOS,,p,w_p_pre,,,
flat,,She,,,,BOS/BOS_1,,,,,,
on,,struck,,,,,,,,,,
the,,Ron,,,,,,,,,,
floor,,hard,,,,,,,,,,
in,,across,,,,,,,,,,
front,,the,,,,,,,,,,
of,,head,,,,,,,,,,
them,,with,,,,,,,,,,
",",,her,,,,,,,,,,
a,,stone,,,,,,,,,,
troll,,arm,,,,,,,,,,
even,,",",,,,,,p,w_p_pre,,,
larger,,and,,,,,,,,,,
than,,he,,,,,,,,,,
the,,crashed,,,,,,,,,,
one,,to,,,,,,,,,,
they,,the,,,,,,,,,,
had,,floor,,,,,,,,,,
tackled,,—,,,,EOS_1,,p,w_p_pre,,,
",",,Hermione,,,Hennione,BOS_2,,,,,,
out,,screamed,,,,,,,,,,
cold,,but,,,,,,,,,,
with,,stayed,,,,,,,,,,
a,,on,,,,,,,,,,
bloody,,her,,,,,,,,,,
lump,,square,,,,,,,,,,
on,,—,,,,EOS_2,,p,w_p_pre,,,
its,,the,,,,BOS_3,,,,,,
head,,white,,,,,,,,,,
.,,queen,,,,,,,,,,
“,,dragged,,,,,,,,,,
I,,Ron,,,,,,,,,,
’,,to,,,,,,,,,,
m,,one,,,,,,,,,,
glad,,side,,,,,,,,,,
we,,.,,,,EOS_3/EOS,,p,w_p_pre,,,
didn,,He,,,,BOS,,,,,,
’,,looked,,,,,,,,,,
t,,as,,,,,,,,,,
have,,if,,,,,,,,,,
to,,he’d,,,he,,,,,,,
fight,,,’,,,,,,,,,
that,,,d,,,,,,,,,
one,,been,,,,,,,,,,
",”",,knocked,,,,,,,,,,
Harry,,out,,,,,,,,,,
whispered,,.,,,,EOS,,p,w_p_pre,,,
as,,Shaking,,,,BOS,,,,,,
they,,",",,,,,,p,w_p_pre,,,
stepped,,Harry,,,,,,,,,,
carefully,,moved,,,,,,,,,,
over,,three,,,,,,,,,,
one,,spaces,,,,,,,,,,
of,,to,,,,,,,,,,
its,,the,,,,,,,,,,
massive,,left,,,,,,,,,,
legs,,.,,,,EOS,,p,w_p_pre,,,
.,,The,,,,BOS,,,,,,
“,,white,,,,,,,,,,
Come,,king,,,,,,,,,,
on,,took,,,,,,,,,,
",",,off,,,,,,,,,,
I,,his,,,,,,,,,,
can,,crown,,,,,,,,,,
’,,and,,,,,,,,,,
t,,threw,,,,,,,,,,
breathe,,it,,,,,,,,,,
.”,,at,,,,,,,,,,
He,,Harry’s,,,Harry,,,,,,,
pulled,,,’,,,,,,,,,
open,,,s,,,,,,,,,
the,,feet,,,,,,,,,,
next,,.,,,,EOS,,p,w_p_pre,,,
door,,They,,,,BOS,,,,,,
",",,had,,,,,,,,,,
both,,won,,,,,,,,,,
of,,.,,,,EOS,,p,w_p_pre,,,
them,,The,,,,BOS,,,,,,
hardly,,chessmen,,,,,,,,,,
daring,,parted,,,,,,,,,,
to,,and,,,,,,,,,,
look,,bowed,,,,,,,,,,
at,,",",,,,,,p,w_p_pre,,,
what,,leaving,,,,,,,,,,
came,,the,,,,,,,,,,
next,,door,,,,,,,,,,
-,,ahead,,,,,,,,,,
but,,clear,,,,,,,,,,
there,,.,,,,EOS,,p,w_p_pre,,,
was,,With,,,,BOS,,,,,,
nothing,,one,,,,,,,,,,
very,,last,,,,,,,,,,
frightening,,desperate,,,,,,,,,,
in,,look,,,,,,,,,,
here,,back,,,,,,,,,,
",",,at,,,,,,,,,,
just,,Ron,,,,,,,,,,
a,,",",,,,,,p,w_p_pre,,,
table,,Harry,,,,,,,,,,
with,,and,,,,,,,,,,
seven,,Hermione,,,Hennione,,,,,,,
differently,,charged,,,,,,,,,,
shaped,,through,,,,,,,,,,
bottles,,the,,,,,,,,,,
standing,,door,,,,,,,,,,
on,,and,,,,,,,,,,
it,,up,,,,,,,,,,
in,,the,,,,,,,,,,
a,,next,,,,,,,,,,
line,,passageway,,,,,,,,,,
.,,.,,,,EOS,EOP,p,w_p_pre,,,
“,,“,,,,BOS,BOP,p,w_p_fol,,,
Snape,,What,,,,,,,,,,
’,,if,,,,,,,,,,
s,,he’s,,,he,,,,,,,
",”",,,’,,,,,,,,,
said,,,s,,,,,,,,,
Harry,,—,,,,,,p,w_p_pre,,,
.,,?,,,?”,,,p,w_p_pre,,,
“,,”,,add,,EOS,,p,w_p_pre,,,
What,,“,,,,BOS,,p,w_p_fol,,,
do,,He’ll,,,He,,,,,,,
we,,,’,,,,,,,,,
have,,,ll,,,,,,,,,
to,,be,,,,,,,,,,
do,,all,,,,,,,,,,
?”,,right,,,,,,,,,,
They,,",",,,",”",,,p,w_p_pre,,,
stepped,,”,,add,,,,p,w_p_pre,,,
over,,said,,,,,,,,,,
the,,Harry,,,,,,,,,,
threshold,,",",,,,,,p,w_p_pre,,,
",",,trying,,,,,,,,,,
and,,to,,,,,,,,,,
immediately,,convince,,,,,,,,,,
a,,himself,,,,,,,,,,
fire,,.,,,,EOS,,p,w_p_pre,,,
sprang,,“,,,,BOS,,p,w_p_fol,,,
up,,What,,,,,,,,,,
behind,,do,,,,,,,,,,
them,,you,,,,,,,,,,
in,,reckon’s,,,reckon,,,,,,,
the,,,’,,,,,,,,,
doorway,,,s,,,,,,,,,
.,,next,,,,,,,,,,
It,,?,,,?”,,,p,w_p_pre,,,
wasn,,”,,add,,EOS,,p,w_p_pre,,,
’,,“,,,,BOS,,p,w_p_fol,,,
t,,We’ve,,,We,,,,,,,
ordinary,,,’,,,,,,,,,
fire,,,ve,,,,,,,,,
either,,had,,,,,,,,,,
;,,Sprout’s,,,Sprout,,,,,,,
it,,,’,,,,,,,,,
was,,,s,,,,,,,,,
purple,,",",,,,,,p,w_p_pre,,,
.,,that,,,,,,,,,,
At,,was,,,,,,,,,,
the,,the,,,,,,,,,,
same,,Devil’s,,,Devil,,,,,,,
instant,,,’,,,,,,,,,
",",,,s,,,,,,,,,
black,,Snare,,,,,,,,,,
flames,,;,,,,,,p,w_p_pre,,,
shot,,Flitwick,,,,,,,,,,
up,,must’ve,,,must,,,,,,,
in,,,’,,,,,,,,,
the,,,ve,,,,,,,,,
doorway,,put,,,,,,,,,,
leading,,charms,,,,,,,,,,
onward,,on,,,,,,,,,,
.,,the,,,,,,,,,,
They,,keys,,,,,,,,,,
were,,;,,,,,,p,w_p_pre,,,
trapped,,McGonagall,,,,,,,,,,
.,,transfigured,,,,,,,,,,
“,,the,,,,,,,,,,
Look,,chessmen,,,,,,,,,,
!”,,to,,,,,,,,,,
Hermione,,make,,,,,,,,,,
seized,,them,,,,,,,,,,
a,,alive,,,,,,,,,,
roll,,;,,,,,,p,w_p_pre,,,
of,,that,,,,,,,,,,
paper,,leaves,,,,,,,,,,
lying,,Quirrell’s,,,Quirrell,,,,,,,
next,,,’,,,,,,,,,
to,,,s,,,,,,,,,
the,,spell,,,,,,,,,,
bottles,,",",,,,,,p,w_p_pre,,,
.,,and,,,,,,,,,,
Harry,,Snape’s,,,Snape,,,,,,,
looked,,,’,,,,,,,,,
over,,,s,,,,,,,,,
her,,.,,,.”,,,p,w_p_pre,,,
shoulder,,”,,add,,EOS,EOP,p,w_p_pre,,,
to,,They,,,,BOS,BOP,,,,,
read,,had,,,,,,,,,,
it,,reached,,,,,,,,,,
:,,another,,,,,,,,,,
Danger,,door,,,,,,,,,,
lies,,.,,,,EOS,,p,w_p_pre,,,
before,,“,,,,BOS,,p,w_p_fol,,,
you,,All,,,,,,,,,,
",",,right,,,,,,,,,,
while,,?,,,?”,,,p,w_p_pre,,,
safety,,”,,add,,,,p,w_p_pre,,,
lies,,Harry,,,,,,,,,,
behind,,whispered,,,,,,,,,,
",",,.,,,,EOS,,p,w_p_pre,,,
Two,,“,,,,BOS,,p,w_p_fol,,,
of,,Go,,,,,,,,,,
us,,on,,,,,,,,,,
will,,.,,,.”,,,p,w_p_pre,,,
help,,”,,add,,EOS,,p,w_p_pre,,,
you,,Harry,,,,BOS,,,,,,
",",,pushed,,,,,,,,,,
which,,it,,,,,,,,,,
ever,,open,,,,,,,,,,
you,,.,,,,EOS,,p,w_p_pre,,,
would,,A,,,,BOS,,,,,,
find,,disgusting,,,,,,,,,,
",",,smell,,,,,,,,,,
One,,filled,,,,,,,,,,
among,,their,,,,,,,,,,
us,,nostrils,,,,,,,,,,
seven,,",",,,,,,p,w_p_pre,,,
will,,making,,,,,,,,,,
let,,both,,,,,,,,,,
you,,of,,,,,,,,,,
move,,them,,,,,,,,,,
ahead,,pull,,,,,,,,,,
",",,their,,,,,,,,,,
Another,,robes,,,,,,,,,,
will,,up,,,,,,,,,,
transport,,over,,,,,,,,,,
the,,their,,,,,,,,,,
drinker,,noses,,,,,,,,,,
back,,.,,,,EOS,,p,w_p_pre,,,
instead,,Eyes,,,,BOS,,,,,,
",",,watering,,,,,,,,,,
Two,,",",,,,,,p,w_p_pre,,,
among,,they,,,,,,,,,,
our,,saw,,,,,,,,,,
number,,",",,,,,,p,w_p_pre,,,
hold,,flat,,,,,,,,,,
only,,on,,,,,,,,,,
nettle,,the,,,,,,,,,,
wine,,floor,,,,,,,,,,
",",,in,,,,,,,,,,
Three,,front,,,,,,,,,,
of,,of,,,,,,,,,,
us,,them,,,,,,,,,,
are,,",",,,,,,p,w_p_pre,,,
killers,,a,,,,,,,,,,
",",,troll,,,,,,,,,,
waiting,,even,,,,,,,,,,
bidden,,larger,,,,,,,,,,
in,,than,,,,,,,,,,
line,,the,,,,,,,,,,
.,,one,,,,,,,,,,
Choose,,they,,,,,,,,,,
",",,had,,,,,,,,,,
unless,,tackled,,,,,,,,,,
you,,",",,,,,,p,w_p_pre,,,
wish,,out,,,,,,,,,,
to,,cold,,,,,,,,,,
